today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-09-05,B772,,PGUA,0,0,0,1,HNL,2021-09-07 01:25:00
2021-09-05,CJL,,DNA,0,0,0,1,DAL,2021-09-05 23:12:00
2021-09-05,B763,Boeing 767-319(ER),BIKF,1,YYZ,2021-09-06 06:39:27,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,CDG,2021-09-05 23:55:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,ARN,2021-09-05 23:50:00,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,CPH,2021-09-05 23:50:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-09-05 23:40:00,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,LHR,2021-09-05 23:40:00,0,0,0
2021-09-05,A20N,Airbus A320-271N,BIKF,1,FRA,2021-09-05 23:30:00,0,0,0
2021-09-05,A21N,Airbus A321-271NX,BIKF,1,WAW,2021-09-05 23:25:00,0,0,0
2021-09-05,A21N,Airbus A321-251N,BIKF,1,CPH,2021-09-05 22:55:00,0,0,0
2021-09-05,A319,Airbus A319-132,BIKF,1,DUS,2021-09-05 22:35:00,0,0,0
2021-09-05,A320,Airbus A320-232,BIKF,1,RIX,2021-09-05 20:10:00,0,0,0
2021-09-05,B738,Boeing 737-8K2,BIKF,1,AMS,2021-09-05 19:15:00,0,0,0
2021-09-05,B753,Boeing 757-3E7,BIKF,1,MUC,2021-09-05 16:00:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-09-05 15:55:00,0,0,0
2021-09-05,B752,Boeing 757-23N,BIKF,1,BER,2021-09-05 15:50:00,0,0,0
2021-09-05,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-09-05 15:40:00,0,0,0
2021-09-05,B752,Boeing 757-208,BIKF,1,CDG,2021-09-05 15:40:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-09-05 15:40:00,0,0,0
2021-09-05,B39M,Boeing 737 MAX 9,BIKF,1,HAM,2021-09-05 15:25:00,0,0,0
2021-09-05,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-09-05 15:25:00,0,0,0
2021-09-05,B752,Boeing 757-208,BIKF,1,CPH,2021-09-05 15:25:00,0,0,0
2021-09-05,B752,Boeing 757-208,BIKF,1,LHR,2021-09-05 15:20:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,BRU,2021-09-05 15:15:00,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,ARN,2021-09-05 15:10:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,GLA,2021-09-05 15:00:00,0,0,0
2021-09-05,B38M,Boeing 737 MAX 8,BIKF,1,MAN,2021-09-05 14:50:00,0,0,0
2021-09-05,A319,Airbus A319-111,BIKF,1,EDI,2021-09-05 14:45:00,0,0,0
2021-09-05,7M8,,BIKF,1,OSL,2021-09-05 14:45:00,0,0,0
2021-09-05,BCS3,Airbus A220-300,BIKF,1,RIX,2021-09-05 14:25:00,0,0,0
2021-09-05,A21N,Airbus A321-251N,BIKF,1,BER,2021-09-05 14:15:00,0,0,0
2021-09-05,A21N,Airbus A321-251N,BIKF,1,CDG,2021-09-05 14:05:00,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,DUB,2021-09-05 14:00:00,0,0,0
2021-09-05,A21N,Airbus A321-251N,BIKF,1,STN,2021-09-05 13:50:00,0,0,0
2021-09-05,A319,Airbus A319-132,BIKF,1,HAM,2021-09-05 13:20:00,0,0,0
2021-09-05,A320,Airbus A320-214,BIKF,1,ZRH,2021-09-05 11:20:00,0,0,0
2021-09-05,A20N,Airbus A320-251N,BIKF,1,CPH,2021-09-05 09:15:00,0,0,0
2021-09-05,B738,Boeing 737-8JP,BIKF,1,OSL,2021-09-05 09:15:00,0,0,0
2021-09-05,A20N,Airbus A320-251N,BIKF,1,LTN,2021-09-05 08:55:00,0,0,0
2021-09-05,A20N,Airbus A320-251N,BIKF,1,MAN,2021-09-05 08:35:00,0,0,0
2021-09-05,A320,Airbus A320-214,BIKF,1,BCN,2021-09-06 20:52:16,0,0,0
2021-09-05,B763,Boeing 767-319(ER),BIKF,1,YHM,2021-09-06 21:00:48,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,MXP,2021-09-06 22:58:08,0,0,0
2021-09-05,A20N,Airbus A320-271N,BIKF,1,FRA,2021-09-06 23:15:12,0,0,0
2021-09-05,B752,Boeing 757-256,BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,B752,Boeing 757-224,BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,B763,Boeing 767-332(ER),BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,B763,Boeing 767-332(ER),BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,B763,Boeing 767-332(ER),BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,32A,,BIKF,1,LHR,2021-09-06 23:00:16,0,0,0
2021-09-05,32Q,,BIKF,0,0,0,1,BCN,2021-09-06 15:13:00
2021-09-05,32Q,,BIKF,0,0,0,1,CPH,2021-09-06 15:06:00
2021-09-05,A320,Airbus A320-232,BIKF,0,0,0,1,RIX,2021-09-05 20:50:00
2021-09-05,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-09-05 20:05:00
2021-09-05,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-09-05 17:15:00
