today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-09-01,C30J,Lockheed C130J Hercules,KDYS,0,0,0,1,LSV,2021-09-01 16:15:00
2021-09-01,CL3,,DNA,1,PHX,2021-09-01 10:54:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-09-01 23:50:00,0,0,0
2021-09-01,A20N,Airbus A320-271N,BIKF,1,FRA,2021-09-01 23:30:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-09-01 23:30:00,0,0,0
2021-09-01,A321,Airbus A321-231,BIKF,1,WAW,2021-09-01 23:25:00,0,0,0
2021-09-01,737,,BIKF,1,TFS,2021-09-01 20:30:00,0,0,0
2021-09-01,B753,Boeing 757-3E7,BIKF,1,TFS,2021-09-01 20:10:00,0,0,0
2021-09-01,B752,Boeing 757-208(PCF),BIKF,1,BOS,2021-09-01 19:58:46,0,0,0
2021-09-01,A321,Airbus A321-231,BIKF,1,KTW,2021-09-01 19:45:00,0,0,0
2021-09-01,B738,Boeing 737-8K2,BIKF,1,AMS,2021-09-01 19:00:00,0,0,0
2021-09-01,A21N,Airbus A321-271NX,BIKF,1,FCO,2021-09-01 18:40:00,0,0,0
2021-09-01,B39M,Boeing 737 MAX 9,BIKF,1,MUC,2021-09-01 16:00:00,0,0,0
2021-09-01,C750,Cessna 750 Citation X,BIKF,1,MKE,2021-09-01 15:59:16,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-09-01 15:55:00,0,0,0
2021-09-01,B752,Boeing 757-208,BIKF,1,BER,2021-09-01 15:50:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,CDG,2021-09-01 15:40:00,0,0,0
2021-09-01,B752,Boeing 757-256,BIKF,1,CDG,2021-09-01 15:40:00,0,0,0
2021-09-01,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-09-01 15:40:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-09-01 15:40:00,0,0,0
2021-09-01,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-09-01 15:25:00,0,0,0
2021-09-01,B752,Boeing 757-23N,BIKF,1,CPH,2021-09-01 15:25:00,0,0,0
2021-09-01,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-09-01 15:20:00,0,0,0
2021-09-01,B753,Boeing 757-308,BIKF,1,ARN,2021-09-01 15:10:00,0,0,0
2021-09-01,A320,Airbus A320-214,BIKF,1,ZRH,2021-09-01 15:05:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,DUB,2021-09-01 14:00:00,0,0,0
2021-09-01,CL30,,BIKF,1,BRU,2021-09-01 10:23:00,0,0,0
2021-09-01,A20N,Airbus A320-251N,BIKF,1,CPH,2021-09-01 09:45:00,0,0,0
2021-09-01,A320,Airbus A320-214,BIKF,1,BCN,2021-09-01 08:40:00,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-09-02 21:15:44,0,0,0
2021-09-01,A319,Airbus A319-132,BIKF,1,DUS,2021-09-02 22:32:32,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,MAD,2021-09-02 23:15:12,0,0,0
2021-09-01,A21N,Airbus A321-251N,BIKF,1,CDG,2021-09-02 23:02:24,0,0,0
2021-09-01,A21N,Airbus A321-271NX,BIKF,1,WAW,2021-09-02 23:19:28,0,0,0
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,1,LHR,2021-09-02 22:51:44,0,0,0
2021-09-01,A21N,Airbus A321-251N,BIKF,1,BER,2021-09-02 23:30:08,0,0,0
2021-09-01,A21N,Airbus A321-251N,BIKF,0,0,0,1,BER,2021-09-02 15:14:22
2021-09-01,32Q,,BIKF,0,0,0,1,CDG,2021-09-02 15:10:00
2021-09-01,32Q,,BIKF,0,0,0,1,STN,2021-09-02 06:26:00
2021-09-01,32Q,,BIKF,0,0,0,1,CPH,2021-09-02 06:30:00
2021-09-01,A321,Airbus A321-231,BIKF,0,0,0,1,KTW,2021-09-01 20:30:00
2021-09-01,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-09-01 19:50:00
2021-09-01,A21N,Airbus A321-271NX,BIKF,0,0,0,1,FCO,2021-09-01 19:20:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-09-01 17:15:00
2021-09-01,B752,Boeing 757-256,BIKF,0,0,0,1,SEA,2021-09-01 17:05:00
2021-09-01,B753,Boeing 757-308,BIKF,0,0,0,1,YYZ,2021-09-01 17:05:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-09-01 17:00:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-09-01 17:00:00
2021-09-01,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-09-01 16:55:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-09-01 16:50:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,ORD,2021-09-01 16:45:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-09-01 16:45:00
2021-09-01,B734,Boeing 737-4B3(SF),BIKF,0,0,0,1,DUB,2021-09-01 16:30:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,CPH,2021-09-01 16:10:00
2021-09-01,A320,Airbus A320-214,BIKF,0,0,0,1,ZRH,2021-09-01 15:50:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MXP,2021-09-01 14:00:00
2021-09-01,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-09-01 11:20:00
2021-09-01,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-09-01 11:15:00
2021-09-01,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-09-01 10:30:00
2021-09-01,A20N,Airbus A320-251N,BIKF,0,0,0,1,CPH,2021-09-01 10:30:00
2021-09-01,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-09-01 10:05:00
2021-09-01,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-09-01 09:30:00
2021-09-01,A320,Airbus A320-214,BIKF,0,0,0,1,BCN,2021-09-01 09:25:00
2021-09-01,B753,Boeing 757-3E7,BIKF,0,0,0,1,TFS,2021-09-01 08:40:00
2021-09-01,A320,Airbus A320-214,BIKF,0,0,0,1,BCN,2021-09-02 21:50:00
2021-09-01,A319,Airbus A319-132,BIKF,0,0,0,1,DUS,2021-09-03 00:30:00
2021-09-01,SF50,Cirrus SF-50 Vision,BIKF,0,0,0,1,WIC,2021-09-03 09:00:00
2021-09-01,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-09-03 09:40:00
2021-09-01,320,,BIKF,0,0,0,1,LTN,2021-09-03 09:30:00
2021-09-01,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-09-03 10:15:00
2021-09-01,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-09-03 10:49:00
2021-09-01,CL60,Bombardier Challenger 650,BIKF,0,0,0,1,FLR,2021-09-03 11:06:00
2021-09-01,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-09-03 11:25:00
2021-09-01,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-09-03 11:39:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-09-03 16:55:00
2021-09-01,B39M,Boeing 737 MAX 9,BIKF,0,0,0,1,ORD,2021-09-03 16:55:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-09-03 17:00:00
2021-09-01,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-09-03 17:05:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-09-03 17:10:00
2021-09-01,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-09-03 17:10:00
2021-09-01,B752,Boeing 757-256,BIKF,0,0,0,1,SEA,2021-09-03 17:15:00
2021-09-01,B752,Boeing 757-256,BIKF,0,0,0,1,MCO,2021-09-03 17:25:00
2021-09-01,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-09-03 17:25:00
2021-09-01,737,,KUV,0,0,0,1,CJU,2021-09-01 09:00:00
2021-09-01,737,,KUV,0,0,0,1,CJU,2021-09-03 02:10:00
2021-09-01,738,,KUV,0,0,0,1,CJU,2021-09-03 08:00:00
