today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-02,B744,Boeing 747-481(BCF),PGUA,1,OKO,2021-08-02 14:52:00,0,0,0
2021-08-02,B744,,PGUA,0,0,0,1,HNL,2021-08-02 09:35:00
2021-08-02,BE35,,KDMA,0,0,0,1,HMO,2021-08-02 19:46:00
2021-08-02,CL35,Bombardier Challenger 350,DNA,1,ASE,2021-08-02 10:34:00,0,0,0
2021-08-02,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-02 23:55:00,0,0,0
2021-08-02,B38M,Boeing 737 MAX 8,BIKF,1,CDG,2021-08-02 23:55:00,0,0,0
2021-08-02,B753,Boeing 757-3E7,BIKF,1,CPH,2021-08-02 23:50:00,0,0,0
2021-08-02,B752,Boeing 757-208,BIKF,1,LHR,2021-08-02 23:40:00,0,0,0
2021-08-02,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-02 23:30:00,0,0,0
2021-08-02,B752,Boeing 757-256,BIKF,1,MXP,2021-08-02 23:30:00,0,0,0
2021-08-02,B753,Boeing 757-308,BIKF,1,BLL,2021-08-02 23:30:00,0,0,0
2021-08-02,A21N,Airbus A321-251N,BIKF,1,CPH,2021-08-02 22:55:00,0,0,0
2021-08-02,A320,Airbus A320-232,BIKF,1,SVG,2021-08-02 21:14:37,0,0,0
2021-08-02,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-08-02 20:50:00,0,0,0
2021-08-02,A320,Airbus A320-232,BIKF,1,KTW,2021-08-02 20:05:00,0,0,0
2021-08-02,A21N,Airbus A321-271NX,BIKF,1,FCO,2021-08-02 18:40:00,0,0,0
2021-08-02,B738,Boeing 737-86N,BIKF,1,VRN,2021-08-02 18:40:00,0,0,0
2021-08-02,320,,BIKF,1,WRO,2021-08-02 18:05:00,0,0,0
2021-08-02,A320,Airbus A320-214,BIKF,1,BCN,2021-08-02 16:25:00,0,0,0
2021-08-02,B753,Boeing 757-308,BIKF,1,MUC,2021-08-02 16:00:00,0,0,0
2021-08-02,B752,Boeing 757-256,BIKF,1,ZRH,2021-08-02 15:55:00,0,0,0
2021-08-02,B38M,Boeing 737 MAX 8,BIKF,1,GVA,2021-08-02 15:55:00,0,0,0
