today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-23,B763,Boeing 767-324(ER),PGUA,0,0,0,1,COS,2021-08-23 23:15:00
2021-08-23,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-23 23:55:00,0,0,0
2021-08-23,B752,Boeing 757-208,BIKF,1,CDG,2021-08-23 23:55:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,CPH,2021-08-23 23:50:00,0,0,0
2021-08-23,B38M,Boeing 737 MAX 8,BIKF,1,LHR,2021-08-23 23:40:00,0,0,0
2021-08-23,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-23 23:30:00,0,0,0
2021-08-23,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-08-23 23:30:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,BLL,2021-08-23 23:30:00,0,0,0
2021-08-23,A21N,Airbus A321-251N,BIKF,1,CPH,2021-08-23 22:55:00,0,0,0
2021-08-23,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-08-23 20:50:00,0,0,0
2021-08-23,A321,Airbus A321-231,BIKF,1,KTW,2021-08-23 20:05:00,0,0,0
2021-08-23,A20N,Airbus A320-271N,BIKF,1,FCO,2021-08-23 18:40:00,0,0,0
2021-08-23,B738,Boeing 737-86N,BIKF,1,VRN,2021-08-23 18:40:00,0,0,0
2021-08-23,A320,Airbus A320-214,BIKF,1,BCN,2021-08-23 16:25:00,0,0,0
2021-08-23,B752,Boeing 757-208,BIKF,1,MUC,2021-08-23 16:00:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,ZRH,2021-08-23 15:55:00,0,0,0
2021-08-23,B38M,Boeing 737 MAX 8,BIKF,1,GVA,2021-08-23 15:55:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,BER,2021-08-23 15:50:00,0,0,0
2021-08-23,B763,Boeing 767-319(ER),BIKF,1,CDG,2021-08-23 15:40:00,0,0,0
2021-08-23,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-23 15:40:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,CPH,2021-08-23 15:40:00,0,0,0
2021-08-23,7M8,,BIKF,1,AMS,2021-08-23 15:30:00,0,0,0
2021-08-23,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-08-23 15:25:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,CPH,2021-08-23 15:25:00,0,0,0
2021-08-23,B39M,Boeing 737 MAX 9,BIKF,1,LHR,2021-08-23 15:20:00,0,0,0
2021-08-23,B752,Boeing 757-256,BIKF,1,BRU,2021-08-23 15:15:00,0,0,0
2021-08-23,B753,Boeing 757-3E7,BIKF,1,ARN,2021-08-23 15:10:00,0,0,0
2021-08-23,B752,Boeing 757-208,BIKF,1,MAN,2021-08-23 14:50:00,0,0,0
2021-08-23,B38M,Boeing 737 MAX 8,BIKF,1,OSL,2021-08-23 14:45:00,0,0,0
2021-08-23,G150,,BIKF,1,NCE,2021-08-23 14:29:00,0,0,0
2021-08-23,BCS3,Airbus A220-300,BIKF,1,RIX,2021-08-23 14:25:00,0,0,0
2021-08-23,A21N,Airbus A321-251N,BIKF,1,CDG,2021-08-23 14:05:00,0,0,0
2021-08-23,A21N,Airbus A321-251N,BIKF,1,STN,2021-08-23 13:50:00,0,0,0
2021-08-23,73W,,BIKF,1,OSL,2021-08-23 10:20:00,0,0,0
2021-08-23,A20N,Airbus A320-251N,BIKF,1,CPH,2021-08-23 09:45:00,0,0,0
2021-08-23,A20N,Airbus A320-251N,BIKF,1,FAE,2021-08-23 09:35:00,0,0,0
2021-08-23,A21N,Airbus A321-251N,BIKF,1,TFS,2021-08-24 21:58:24,0,0,0
