today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-26,B763,,RMS,0,0,0,1,IAD,2021-08-28 14:40:00
2021-08-26,B763,Boeing 767-332(ER),RMS,0,0,0,1,IAD,2021-08-29 00:08:00
2021-08-26,B77W,Boeing 777-322(ER),RMS,0,0,0,1,IAD,2021-08-28 16:25:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,1,DFW,2021-08-26 22:23:00,0,0,0
2021-08-26,P28U,Piper PA-28RT-201T,KROW,1,SSF,2021-08-26 18:52:23,0,0,0
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,1,DFW,2021-08-26 16:00:00,0,0,0
2021-08-26,C208,Cessna 208B Super Cargomaster,KROW,1,LBB,2021-08-26 13:36:00,0,0,0
2021-08-26,C208,Cessna 208B Super Cargomaster,KROW,1,LBB,2021-08-26 12:37:00,0,0,0
2021-08-26,PC12,Pilatus PC-12/45,KROW,1,ABQ,2021-08-26 08:47:16,0,0,0
2021-08-26,C208,,KROW,0,0,0,1,LBB,2021-08-27 00:45:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-26 22:54:00
2021-08-26,PC12,Pilatus PC-12/47E,KROW,0,0,0,1,COS,2021-08-26 20:15:00
2021-08-26,B752,Boeing 757-223,KROW,0,0,0,1,GYR,2021-08-26 17:00:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-26 16:53:00
2021-08-26,BE55,Beech 95-B55 Baron,KROW,0,0,0,1,LBB,2021-08-26 16:03:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,PHX,2021-08-26 15:35:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-26 12:35:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-27 23:10:00
2021-08-26,C208,,KROW,0,0,0,1,LBB,2021-08-27 23:40:00
2021-08-26,C208,,KROW,0,0,0,1,LBB,2021-08-28 00:45:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-28 12:47:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,PHX,2021-08-28 15:50:00
2021-08-26,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-28 16:55:00
2021-08-26,DH8B,De Havilland Canada Dash 8-200,BGTL,1,SFJ,2021-08-26 19:12:00,0,0,0
2021-08-26,B752,Boeing 757-2Y0(C),BGTL,1,BWI,2021-08-26 10:57:04,0,0,0
2021-08-26,DH8B,De Havilland Canada Dash 8-200,BGTL,0,0,0,1,SFJ,2021-08-26 17:15:00
2021-08-26,B744,Boeing 747-45E(BDSF),PAED,1,SUU,2021-08-26 08:35:00,0,0,0
2021-08-26,B744,Boeing 747-45E(BDSF),PAED,0,0,0,1,DNA,2021-08-26 10:45:00
2021-08-26,GLF4,,PAED,0,0,0,1,ANC,2021-08-28 01:15:00
2021-08-26,B738,Boeing 737-832,KADW,1,ATL,2021-08-26 14:30:00,0,0,0
2021-08-26,B788,,KADW,0,0,0,1,TLV,2021-08-27 00:15:00
2021-08-26,B738,Boeing 737-832,KADW,0,0,0,1,NBW,2021-08-26 16:00:00
2021-08-26,B739,Boeing 737-924(ER),KVOK,1,IAD,2021-08-26 20:45:00,0,0,0
2021-08-26,B739,Boeing 737-924(ER),KVOK,1,IAD,2021-08-26 18:15:00,0,0,0
2021-08-26,A320,Airbus A320-214,KVOK,1,IAD,2021-08-27 20:30:36,0,0,0
2021-08-26,B739,Boeing 737-924(ER),KVOK,0,0,0,1,IAD,2021-08-26 22:15:00
2021-08-26,B739,Boeing 737-924(ER),KVOK,0,0,0,1,IAD,2021-08-26 19:45:00
2021-08-26,B739,Boeing 737-924(ER),KVOK,0,0,0,1,IAD,2021-08-28 15:57:00
2021-08-26,B739,Boeing 737-924(ER),KVOK,0,0,0,1,IAD,2021-08-28 16:57:00
