today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-07-28,B763,Boeing 767-38E(ER),PGUA,0,0,0,1,HNL,2021-07-28 08:40:00
2021-07-28,B738,Boeing 737-824,DNA,0,0,0,1,GUM,2021-07-30 07:42:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-07-28 23:50:00,0,0,0
2021-07-28,32Q,,BIKF,1,WAW,2021-07-28 23:30:00,0,0,0
2021-07-28,A20N,Airbus A320-271N,BIKF,1,FRA,2021-07-28 23:30:00,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-07-28 23:30:00,0,0,0
2021-07-28,B738,Boeing 737-86N,BIKF,1,TFS,2021-07-28 20:30:00,0,0,0
2021-07-28,B753,Boeing 757-308,BIKF,1,TFS,2021-07-28 20:30:00,0,0,0
2021-07-28,B738,Boeing 737-8K2,BIKF,1,AMS,2021-07-28 19:00:00,0,0,0
2021-07-28,32Q,,BIKF,1,FCO,2021-07-28 18:40:00,0,0,0
2021-07-28,A320,Airbus A320-232,BIKF,1,KTW,2021-07-28 18:10:00,0,0,0
2021-07-28,DH8D,De Havilland Canada Dash 8-400,BIKF,1,YYR,2021-07-28 17:23:14,0,0,0
2021-07-28,B39M,Boeing 737 MAX 9,BIKF,1,ZRH,2021-07-28 15:55:00,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,BER,2021-07-28 15:50:00,0,0,0
2021-07-28,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-07-28 15:40:00,0,0,0
2021-07-28,B752,Boeing 757-208,BIKF,1,CDG,2021-07-28 15:40:00,0,0,0
2021-07-28,B752,Boeing 757-208,BIKF,1,CDG,2021-07-28 15:40:00,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-07-28 15:40:00,0,0,0
2021-07-28,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-07-28 15:25:00,0,0,0
2021-07-28,B752,Boeing 757-256,BIKF,1,CPH,2021-07-28 15:25:00,0,0,0
2021-07-28,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-07-28 15:20:00,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,BRU,2021-07-28 15:15:00,0,0,0
2021-07-28,B753,Boeing 757-3E7,BIKF,1,ARN,2021-07-28 15:10:00,0,0,0
2021-07-28,A320,Airbus A320-214,BIKF,1,ZRH,2021-07-28 15:05:00,0,0,0
2021-07-28,A320,Airbus A320-232,BIKF,1,VIE,2021-07-28 12:15:00,0,0,0
2021-07-28,CL60,Bombardier CL650 Challenger,BIKF,1,PMI,2021-07-28 12:06:00,0,0,0
2021-07-28,A20N,Airbus A320-251N,BIKF,1,CPH,2021-07-28 09:45:00,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-07-29 20:44:04,0,0,0
2021-07-28,A319,Airbus A319-132,BIKF,1,DUS,2021-07-29 22:17:36,0,0,0
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,1,MAD,2021-07-29 23:21:36,0,0,0
2021-07-28,A21N,Airbus A321-271NX,BIKF,1,WAW,2021-07-29 23:17:20,0,0,0
2021-07-28,A21N,Airbus A321-251N,BIKF,1,BER,2021-07-29 23:19:28,0,0,0
2021-07-28,A21N,Airbus A321-251N,BIKF,0,0,0,1,BER,2021-07-29 15:10:00
2021-07-28,32Q,,BIKF,0,0,0,1,STN,2021-07-29 15:07:00
2021-07-28,32Q,,BIKF,0,0,0,1,CPH,2021-07-29 06:20:00
2021-07-28,32Q,,BIKF,0,0,0,1,CDG,2021-07-29 05:55:00
2021-07-28,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-07-28 19:50:00
2021-07-28,32Q,,BIKF,0,0,0,1,FCO,2021-07-28 19:20:00
2021-07-28,A320,Airbus A320-232,BIKF,0,0,0,1,KTW,2021-07-28 18:50:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-07-28 17:15:00
2021-07-28,B752,Boeing 757-256,BIKF,0,0,0,1,SEA,2021-07-28 17:05:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-07-28 17:00:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-07-28 17:00:00
2021-07-28,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-07-28 16:55:00
2021-07-28,B752,Boeing 757-208,BIKF,0,0,0,1,IAD,2021-07-28 16:50:00
2021-07-28,B752,Boeing 757-208,BIKF,0,0,0,1,ORD,2021-07-28 16:45:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-07-28 16:45:00
2021-07-28,73F,,BIKF,0,0,0,1,DUB,2021-07-28 16:30:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,CPH,2021-07-28 16:10:00
2021-07-28,A320,Airbus A320-214,BIKF,0,0,0,1,ZRH,2021-07-28 15:50:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MXP,2021-07-28 14:00:00
2021-07-28,CL60,Bombardier CL650 Challenger,BIKF,0,0,0,1,YVR,2021-07-28 13:00:00
2021-07-28,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-07-28 11:20:00
2021-07-28,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-07-28 10:50:00
2021-07-28,A20N,Airbus A320-251N,BIKF,0,0,0,1,CPH,2021-07-28 10:30:00
2021-07-28,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-07-28 10:30:00
2021-07-28,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-07-28 10:15:00
2021-07-28,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-07-28 09:30:00
2021-07-28,B753,Boeing 757-308,BIKF,0,0,0,1,TFS,2021-07-28 08:40:00
2021-07-28,320,,BIKF,0,0,0,1,VIE,2021-07-29 23:55:00
2021-07-28,A319,Airbus A319-132,BIKF,0,0,0,1,DUS,2021-07-30 00:45:00
2021-07-28,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-07-30 09:30:00
2021-07-28,B763,Boeing 767-332(ER),BIKF,0,0,0,1,BOS,2021-07-30 10:25:00
2021-07-28,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-07-30 10:49:00
2021-07-28,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-07-30 11:00:00
2021-07-28,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-07-30 11:39:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-07-30 16:55:00
2021-07-28,B752,Boeing 757-256,BIKF,0,0,0,1,ORD,2021-07-30 16:55:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-07-30 17:00:00
2021-07-28,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-07-30 17:05:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-07-30 17:10:00
2021-07-28,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-07-30 17:10:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,SEA,2021-07-30 17:15:00
2021-07-28,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-07-30 17:25:00
2021-07-28,B752,Boeing 757-208,BIKF,0,0,0,1,MCO,2021-07-30 17:25:00
2021-07-28,B738,Boeing 737-8AS,KUV,0,0,0,1,CJU,2021-07-28 09:00:00
2021-07-28,738,,KUV,0,0,0,1,CJU,2021-07-30 01:10:00
2021-07-28,737,,KUV,0,0,0,1,CJU,2021-07-30 02:10:00
2021-07-28,738,,KUV,0,0,0,1,CJU,2021-07-30 08:00:00
2021-07-28,COL3,Lancair Columbia 300,KLFI,0,0,0,1,PHF,2021-07-28 18:15:00
2021-07-28,737,,FRU,1,LED,2021-07-28 23:50:00,0,0,0
2021-07-28,B738,Boeing 737-83N,FRU,1,PEE,2021-07-28 23:35:00,0,0,0
2021-07-28,A21N,Airbus A321-271NX,FRU,1,IST,2021-07-28 23:25:00,0,0,0
2021-07-28,B738,Boeing 737-8KN,FRU,1,DXB,2021-07-28 22:40:00,0,0,0
2021-07-28,73F,,FRU,1,URC,2021-07-28 22:30:00,0,0,0
2021-07-28,737,,FRU,1,DME,2021-07-28 21:30:00,0,0,0
2021-07-28,73F,,FRU,1,SJW,2021-07-28 21:25:00,0,0,0
2021-07-28,A321,Airbus A321-211,FRU,1,SVO,2021-07-28 21:20:00,0,0,0
2021-07-28,A21N,Airbus A321-271NX,FRU,1,IST,2021-07-28 21:05:00,0,0,0
2021-07-28,A20N,Airbus A320-251N,FRU,1,AYT,2021-07-28 21:00:00,0,0,0
2021-07-28,RJ85,Avro RJ85,FRU,1,OSS,2021-07-28 13:00:00,0,0,0
2021-07-28,A20N,Airbus A320-271N,FRU,1,ALA,2021-07-28 12:35:00,0,0,0
2021-07-28,RJ85,Avro RJ85,FRU,1,OSS,2021-07-28 12:05:00,0,0,0
2021-07-28,A320,Airbus A320-231,FRU,1,DME,2021-07-28 11:55:00,0,0,0
2021-07-28,737,,FRU,1,GRV,2021-07-28 11:00:00,0,0,0
2021-07-28,A332,Airbus A330-243F,FRU,1,ISL,2021-07-28 10:30:00,0,0,0
2021-07-28,A320,Airbus A320-214,FRU,1,SHJ,2021-07-28 10:25:00,0,0,0
