today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-17,B77W,Boeing 777-300(ER),PGUA,1,GUM,2021-08-17 21:35:00,0,0,0
2021-08-17,B744,Boeing 747-446(BCF),PGUA,0,0,0,1,OKO,2021-08-17 19:15:00
2021-08-17,None,None,KDMA,0,0,0,1,TUS,2021-08-17 15:00:00
2021-08-17,B738,Boeing 737-86N,BIKF,1,TFS,2021-08-18 20:32:42,0,0,0
2021-08-17,GLF4,Gulfstream IV,BIKF,1,ADB,2021-08-18 23:57:44,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-17 23:50:00,0,0,0
2021-08-17,A320,Airbus A320-232,BIKF,1,WAW,2021-08-17 23:20:00,0,0,0
2021-08-17,B753,Boeing 757-308,BIKF,1,MAD,2021-08-17 23:20:00,0,0,0
2021-08-17,A21N,Airbus A321-251N,BIKF,1,TFS,2021-08-17 22:40:00,0,0,0
2021-08-17,321,,BIKF,1,LTN,2021-08-17 21:10:00,0,0,0
2021-08-17,A21N,Airbus A321-251N,BIKF,1,ALC,2021-08-17 20:45:00,0,0,0
2021-08-17,A321,Airbus A321-231,BIKF,1,GDN,2021-08-17 20:10:00,0,0,0
2021-08-17,737,,BIKF,1,AGP,2021-08-17 18:50:00,0,0,0
2021-08-17,A21N,Airbus A321-271NX,BIKF,1,MXP,2021-08-17 18:35:00,0,0,0
2021-08-17,A320,Airbus A320-232,BIKF,1,WRO,2021-08-17 18:05:00,0,0,0
2021-08-17,A21N,Airbus A321-271NX,BIKF,1,VIE,2021-08-17 17:10:00,0,0,0
2021-08-17,B752,Boeing 757-256,BIKF,1,MUC,2021-08-17 16:00:00,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-08-17 15:55:00,0,0,0
2021-08-17,B752,Boeing 757-208,BIKF,1,BER,2021-08-17 15:50:00,0,0,0
2021-08-17,A21N,Airbus A321-271NX,BIKF,1,BUD,2021-08-17 15:45:00,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-08-17 15:45:00,0,0,0
2021-08-17,B753,Boeing 757-3E7,BIKF,1,CDG,2021-08-17 15:40:00,0,0,0
2021-08-17,B752,Boeing 757-208,BIKF,1,CDG,2021-08-17 15:40:00,0,0,0
2021-08-17,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-17 15:40:00,0,0,0
2021-08-17,B752,Boeing 757-208,BIKF,1,CPH,2021-08-17 15:40:00,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-08-17 15:30:00,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,HAM,2021-08-17 15:25:00,0,0,0
2021-08-17,B752,Boeing 757-23N,BIKF,1,AMS,2021-08-17 15:25:00,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-17 15:25:00,0,0,0
2021-08-17,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-17 15:20:00,0,0,0
2021-08-17,B763,Boeing 767-319(ER),BIKF,1,ARN,2021-08-17 15:10:00,0,0,0
2021-08-17,A320,Airbus A320-214,BIKF,1,VIE,2021-08-17 14:45:00,0,0,0
2021-08-17,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-17 12:10:00,0,0,0
2021-08-17,B738,Boeing 737-86N,BIKF,1,OSL,2021-08-17 11:00:00,0,0,0
2021-08-17,A21N,Airbus A321-251NX,BIKF,1,LHR,2021-08-17 09:55:00,0,0,0
2021-08-17,A20N,Airbus A320-251N,BIKF,1,CPH,2021-08-17 09:45:00,0,0,0
2021-08-17,A320,Airbus A320-232,BIKF,1,WAW,2021-08-18 23:23:44,0,0,0
2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-08-18 23:17:20,0,0,0
2021-08-17,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-18 23:19:28,0,0,0
2021-08-17,320,,BIKF,0,0,0,1,KTW,2021-08-18 20:31:00
2021-08-17,321,,BIKF,0,0,0,1,LTN,2021-08-17 21:55:00
2021-08-17,A321,Airbus A321-231,BIKF,0,0,0,1,GDN,2021-08-17 20:50:00
2021-08-17,A21N,Airbus A321-271NX,BIKF,0,0,0,1,MXP,2021-08-17 19:20:00
