today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-16,C17,Boeing C-17A Globemaster III,KLTS,1,WRB,2021-08-16 17:40:49,0,0,0
2021-08-16,B763,,PGUA,0,0,0,1,HNL,2021-08-17 21:55:00
2021-08-16,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-16 23:55:00,0,0,0
2021-08-16,B752,Boeing 757-208,BIKF,1,CDG,2021-08-16 23:55:00,0,0,0
2021-08-16,B752,Boeing 757-256,BIKF,1,CPH,2021-08-16 23:50:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,LHR,2021-08-16 23:40:00,0,0,0
2021-08-16,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-16 23:30:00,0,0,0
2021-08-16,B752,Boeing 757-23N,BIKF,1,MXP,2021-08-16 23:30:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,BLL,2021-08-16 23:30:00,0,0,0
2021-08-16,A21N,Airbus A321-251N,BIKF,1,CPH,2021-08-16 22:55:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-08-16 20:50:00,0,0,0
2021-08-16,A321,Airbus A321-231,BIKF,1,KTW,2021-08-16 20:05:00,0,0,0
2021-08-16,A21N,Airbus A321-271NX,BIKF,1,FCO,2021-08-16 18:40:00,0,0,0
2021-08-16,B738,Boeing 737-86N,BIKF,1,VRN,2021-08-16 18:40:00,0,0,0
2021-08-16,CRJ2,,BIKF,1,YQX,2021-08-16 17:24:00,0,0,0
2021-08-16,A320,Airbus A320-214,BIKF,1,BCN,2021-08-16 16:25:00,0,0,0
2021-08-16,B39M,Boeing 737 MAX 9,BIKF,1,MUC,2021-08-16 16:00:00,0,0,0
2021-08-16,B753,Boeing 757-3E7,BIKF,1,ZRH,2021-08-16 15:55:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,GVA,2021-08-16 15:55:00,0,0,0
2021-08-16,B752,Boeing 757-256,BIKF,1,BER,2021-08-16 15:50:00,0,0,0
2021-08-16,B752,Boeing 757-256,BIKF,1,CDG,2021-08-16 15:40:00,0,0,0
2021-08-16,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-16 15:40:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-16 15:40:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-08-16 15:30:00,0,0,0
2021-08-16,B752,Boeing 757-256,BIKF,1,AMS,2021-08-16 15:25:00,0,0,0
2021-08-16,B752,Boeing 757-256,BIKF,1,CPH,2021-08-16 15:25:00,0,0,0
2021-08-16,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-16 15:20:00,0,0,0
2021-08-16,B752,Boeing 757-208,BIKF,1,BRU,2021-08-16 15:15:00,0,0,0
2021-08-16,B763,Boeing 767-319(ER),BIKF,1,ARN,2021-08-16 15:10:00,0,0,0
2021-08-16,B38M,Boeing 737 MAX 8,BIKF,1,OSL,2021-08-16 14:45:00,0,0,0
2021-08-16,BCS3,Airbus A220-300,BIKF,1,RIX,2021-08-16 14:25:00,0,0,0
