today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-09-03,74Y,,OAIX,1,DWC,2021-09-03 22:00:00,0,0,0
2021-09-03,74Y,,OAIX,0,0,0,1,GYD,2021-09-03 23:59:00
2021-09-03,B744,Boeing 747-46N(F),DNA,1,EIL,2021-09-03 16:20:00,0,0,0
2021-09-03,CNJ,,DNA,0,0,0,1,ASE,2021-09-03 19:00:00
2021-09-03,B752,Boeing 757-256,BIKF,1,CDG,2021-09-03 23:55:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-09-03 23:50:00,0,0,0
2021-09-03,A20N,Airbus A320-271N,BIKF,1,FRA,2021-09-03 23:30:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,BLL,2021-09-03 23:30:00,0,0,0
2021-09-03,A21N,Airbus A321-251N,BIKF,1,CPH,2021-09-03 22:55:00,0,0,0
2021-09-03,A320,Airbus A320-232,BIKF,1,KTW,2021-09-03 20:05:00,0,0,0
2021-09-03,A20N,Airbus A320-271N,BIKF,1,FCO,2021-09-03 19:25:00,0,0,0
2021-09-03,B752,Boeing 757-256,BIKF,1,MUC,2021-09-03 16:00:00,0,0,0
2021-09-03,B752,Boeing 757-256,BIKF,1,ZRH,2021-09-03 15:55:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,BER,2021-09-03 15:50:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-09-03 15:45:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,CDG,2021-09-03 15:40:00,0,0,0
2021-09-03,B753,Boeing 757-308,BIKF,1,FRA,2021-09-03 15:40:00,0,0,0
2021-09-03,7M8,,BIKF,1,CPH,2021-09-03 15:40:00,0,0,0
2021-09-03,B39M,Boeing 737 MAX 9,BIKF,1,AMS,2021-09-03 15:30:00,0,0,0
2021-09-03,B752,Boeing 757-208,BIKF,1,AMS,2021-09-03 15:25:00,0,0,0
2021-09-03,B763,Boeing 767-319(ER),BIKF,1,CPH,2021-09-03 15:25:00,0,0,0
2021-09-03,B752,Boeing 757-208,BIKF,1,LHR,2021-09-03 15:20:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,ARN,2021-09-03 15:10:00,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,OSL,2021-09-03 14:45:00,0,0,0
2021-09-03,BCS3,Airbus A220-300,BIKF,1,RIX,2021-09-03 14:25:00,0,0,0
2021-09-03,A21N,Airbus A321-251N,BIKF,1,STN,2021-09-03 13:50:00,0,0,0
2021-09-03,A320,Airbus A320-214,BIKF,1,FAE,2021-09-03 10:55:00,0,0,0
2021-09-03,A20N,Airbus A320-251N,BIKF,1,CPH,2021-09-03 09:45:00,0,0,0
2021-09-03,A20N,Airbus A320-251N,BIKF,1,LTN,2021-09-03 08:50:00,0,0,0
2021-09-03,None,None,BIKF,1,MKE,2021-09-03 08:49:46,0,0,0
2021-09-03,A320,Airbus A320-232,BIKF,1,BCN,2021-09-04 20:36:25,0,0,0
2021-09-03,A21N,Airbus A321-251N,BIKF,1,TFS,2021-09-04 19:42:55,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,MAD,2021-09-04 23:08:48,0,0,0
2021-09-03,A21N,Airbus A321-271NX,BIKF,1,WAW,2021-09-04 23:23:44,0,0,0
2021-09-03,A20N,Airbus A320-271N,BIKF,1,MUC,2021-09-04 23:57:52,0,0,0
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-09-05 00:06:24,0,0,0
2021-09-03,32Q,,BIKF,0,0,0,1,ALC,2021-09-04 15:11:00
2021-09-03,32Q,,BIKF,0,0,0,1,TFS,2021-09-04 10:16:00
2021-09-03,A320,Airbus A320-232,BIKF,0,0,0,1,KTW,2021-09-03 20:45:00
2021-09-03,A20N,Airbus A320-271N,BIKF,0,0,0,1,FCO,2021-09-03 20:05:00
2021-09-03,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-09-03 17:15:00
2021-09-03,B752,Boeing 757-256,BIKF,0,0,0,1,MCO,2021-09-03 17:15:00
2021-09-03,B752,Boeing 757-208,BIKF,0,0,0,1,SEA,2021-09-03 17:05:00
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-09-03 17:00:00
2021-09-03,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-09-03 17:00:00
2021-09-03,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-09-03 16:55:00
2021-09-03,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-09-03 16:50:00
2021-09-03,B39M,Boeing 737 MAX 9,BIKF,0,0,0,1,ORD,2021-09-03 16:45:00
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-09-03 16:45:00
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,BLL,2021-09-03 16:40:00
2021-09-03,B734,Boeing 737-4B3(SF),BIKF,0,0,0,1,DUB,2021-09-03 16:30:00
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,CPH,2021-09-03 16:10:00
2021-09-03,B752,Boeing 757-256,BIKF,0,0,0,1,CDG,2021-09-03 16:00:00
2021-09-03,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,FRA,2021-09-03 15:55:00
2021-09-03,32Q,,BIKF,0,0,0,1,CPH,2021-09-03 15:09:00
2021-09-03,32Q,,BIKF,0,0,0,1,BCN,2021-09-03 15:03:00
2021-09-03,BCS3,Airbus A220-300,BIKF,0,0,0,1,RIX,2021-09-03 15:10:00
2021-09-03,A320,Airbus A320-214,BIKF,0,0,0,1,FAE,2021-09-03 11:40:00
2021-09-03,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-09-03 11:20:00
2021-09-03,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-09-03 11:15:00
2021-09-03,CL60,Bombardier Challenger 650,BIKF,0,0,0,1,FLR,2021-09-03 11:00:00
2021-09-03,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-09-03 10:30:00
2021-09-03,A20N,Airbus A320-251N,BIKF,0,0,0,1,CPH,2021-09-03 10:30:00
2021-09-03,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-09-03 10:05:00
2021-09-03,A20N,Airbus A320-251N,BIKF,0,0,0,1,LTN,2021-09-03 09:30:00
2021-09-03,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-09-03 09:30:00
2021-09-03,SF50,Cirrus SF-50 Vision,BIKF,0,0,0,1,WIC,2021-09-03 09:00:00
2021-09-03,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-09-03 08:50:00
2021-09-03,320,,BIKF,0,0,0,1,GDN,2021-09-04 20:50:00
2021-09-03,A320,Airbus A320-232,BIKF,0,0,0,1,BCN,2021-09-04 21:50:00
2021-09-03,B738,Boeing 737-8FH,BIKF,0,0,0,1,PRG,2021-09-05 01:30:00
2021-09-03,320,,BIKF,0,0,0,1,MAN,2021-09-05 09:15:00
