today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-31,C68A,Cessna 680A Citation Latitude,DNA,1,ADS,2021-08-31 13:56:00,0,0,0
2021-08-31,EP3,,DNA,0,0,0,1,IDA,2021-08-31 16:00:00
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-31 23:50:00,0,0,0
2021-08-31,A320,Airbus A320-232,BIKF,1,WAW,2021-08-31 23:20:00,0,0,0
2021-08-31,A21N,Airbus A321-251N,BIKF,1,TFS,2021-08-31 22:40:00,0,0,0
2021-08-31,321,,BIKF,1,LTN,2021-08-31 21:10:00,0,0,0
2021-08-31,A21N,Airbus A321-251N,BIKF,1,ALC,2021-08-31 20:45:00,0,0,0
2021-08-31,A320,Airbus A320-232,BIKF,1,GDN,2021-08-31 20:10:00,0,0,0
2021-08-31,A21N,Airbus A321-271NX,BIKF,1,MXP,2021-08-31 18:35:00,0,0,0
2021-08-31,A320,Airbus A320-232,BIKF,1,WRO,2021-08-31 18:05:00,0,0,0
2021-08-31,A21N,Airbus A321-271NX,BIKF,1,VIE,2021-08-31 17:10:00,0,0,0
2021-08-31,B752,Boeing 757-256,BIKF,1,MUC,2021-08-31 16:00:00,0,0,0
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-08-31 15:55:00,0,0,0
2021-08-31,B752,Boeing 757-256,BIKF,1,BER,2021-08-31 15:50:00,0,0,0
2021-08-31,A320,Airbus A320-232,BIKF,1,BUD,2021-08-31 15:45:00,0,0,0
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-08-31 15:45:00,0,0,0
2021-08-31,B752,Boeing 757-256,BIKF,1,CDG,2021-08-31 15:40:00,0,0,0
2021-08-31,B752,Boeing 757-208,BIKF,1,CDG,2021-08-31 15:40:00,0,0,0
2021-08-31,B753,Boeing 757-308,BIKF,1,FRA,2021-08-31 15:40:00,0,0,0
2021-08-31,B753,Boeing 757-3E7,BIKF,1,CPH,2021-08-31 15:40:00,0,0,0
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1,HAM,2021-08-31 15:25:00,0,0,0
2021-08-31,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-08-31 15:25:00,0,0,0
2021-08-31,7M8,,BIKF,1,CPH,2021-08-31 15:25:00,0,0,0
2021-08-31,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-31 15:20:00,0,0,0
2021-08-31,B752,Boeing 757-23N,BIKF,1,ARN,2021-08-31 15:10:00,0,0,0
2021-08-31,A320,Airbus A320-214,BIKF,1,VIE,2021-08-31 14:45:00,0,0,0
2021-08-31,B39M,Boeing 737 MAX 9,BIKF,1,DUB,2021-08-31 14:00:00,0,0,0
2021-08-31,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-31 12:10:00,0,0,0
2021-08-31,A320,Airbus A320-232,BIKF,1,LHR,2021-08-31 09:55:00,0,0,0
2021-08-31,A321,Airbus A321-231,BIKF,1,WAW,2021-09-01 23:19:28,0,0,0
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-09-01 23:04:32,0,0,0
2021-08-31,A20N,Airbus A320-271N,BIKF,1,FRA,2021-09-01 23:25:52,0,0,0
2021-08-31,320,,BIKF,0,0,0,1,KTW,2021-09-01 20:44:00
2021-08-31,321,,BIKF,0,0,0,1,LTN,2021-08-31 21:55:00
2021-08-31,A320,Airbus A320-232,BIKF,0,0,0,1,GDN,2021-08-31 20:50:00
2021-08-31,A21N,Airbus A321-271NX,BIKF,0,0,0,1,MXP,2021-08-31 19:20:00
2021-08-31,A320,Airbus A320-232,BIKF,0,0,0,1,WRO,2021-08-31 18:50:00
2021-08-31,A21N,Airbus A321-271NX,BIKF,0,0,0,1,VIE,2021-08-31 17:50:00
2021-08-31,B752,Boeing 757-256,BIKF,0,0,0,1,SEA,2021-08-31 17:50:00
2021-08-31,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-08-31 17:15:00
2021-08-31,B752,Boeing 757-256,BIKF,0,0,0,1,SEA,2021-08-31 17:05:00
2021-08-31,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-08-31 17:00:00
2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-08-31 17:00:00
