today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-28,B763,,PGUA,0,0,0,1,DNA,2021-08-29 23:25:00
2021-08-28,C68A,Cessna 680A Citation Latitude,DNA,0,0,0,1,SAF,2021-08-28 15:54:00
2021-08-28,A320,Airbus A320-232,BIKF,1,RIX,2021-08-29 20:50:08,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-28 23:50:00,0,0,0
2021-08-28,A321,Airbus A321-231,BIKF,1,WAW,2021-08-28 23:20:00,0,0,0
2021-08-28,A21N,Airbus A321-251N,BIKF,1,TFS,2021-08-28 22:40:00,0,0,0
2021-08-28,321,,BIKF,1,LTN,2021-08-28 21:10:00,0,0,0
2021-08-28,B752,Boeing 757-208,BIKF,1,BOS,2021-08-28 20:50:00,0,0,0
2021-08-28,A320,Airbus A320-232,BIKF,1,GDN,2021-08-28 20:10:00,0,0,0
2021-08-28,B753,Boeing 757-308,BIKF,1,TFS,2021-08-28 20:10:00,0,0,0
2021-08-28,B738,Boeing 737-8K2,BIKF,1,AMS,2021-08-28 19:00:00,0,0,0
2021-08-28,A21N,Airbus A321-271NX,BIKF,1,MXP,2021-08-28 18:40:00,0,0,0
2021-08-28,A320,Airbus A320-232,BIKF,1,WRO,2021-08-28 18:05:00,0,0,0
2021-08-28,73F,,BIKF,1,YQM,2021-08-28 17:30:00,0,0,0
2021-08-28,A21N,Airbus A321-271NX,BIKF,1,VIE,2021-08-28 17:10:00,0,0,0
2021-08-28,A320,Airbus A320-214,BIKF,1,BCN,2021-08-28 16:25:00,0,0,0
2021-08-28,B752,Boeing 757-256,BIKF,1,MUC,2021-08-28 16:00:00,0,0,0
2021-08-28,B753,Boeing 757-3E7,BIKF,1,ZRH,2021-08-28 15:55:00,0,0,0
2021-08-28,B752,Boeing 757-208,BIKF,1,GVA,2021-08-28 15:55:00,0,0,0
2021-08-28,B752,Boeing 757-256,BIKF,1,BER,2021-08-28 15:50:00,0,0,0
2021-08-28,A320,Airbus A320-214,BIKF,1,ZRH,2021-08-28 15:45:00,0,0,0
2021-08-28,A320,Airbus A320-232,BIKF,1,BUD,2021-08-28 15:45:00,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-08-28 15:45:00,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,CDG,2021-08-28 15:40:00,0,0,0
2021-08-28,B752,Boeing 757-256,BIKF,1,CDG,2021-08-28 15:40:00,0,0,0
2021-08-28,B752,Boeing 757-256,BIKF,1,FRA,2021-08-28 15:40:00,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-28 15:40:00,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-08-28 15:30:00,0,0,0
2021-08-28,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-08-28 15:25:00,0,0,0
2021-08-28,B752,Boeing 757-256,BIKF,1,CPH,2021-08-28 15:25:00,0,0,0
2021-08-28,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-28 15:20:00,0,0,0
2021-08-28,B38M,Boeing 737 MAX 8,BIKF,1,BRU,2021-08-28 15:15:00,0,0,0
2021-08-28,A320,Airbus A320-232,BIKF,1,DTM,2021-08-28 15:10:00,0,0,0
2021-08-28,B39M,Boeing 737 MAX 9,BIKF,1,ARN,2021-08-28 15:10:00,0,0,0
2021-08-28,DH8B,De Havilland Canada Dash 8-200,BIKF,1,GOH,2021-08-28 15:05:00,0,0,0
2021-08-28,A321,Airbus A321-231,BIKF,1,FRA,2021-08-28 12:10:00,0,0,0
2021-08-28,A319,Airbus A319-132,BIKF,1,CPH,2021-08-28 09:15:00,0,0,0
2021-08-28,A320,Airbus A320-232,BIKF,1,LHR,2021-08-28 09:10:00,0,0,0
2021-08-28,A319,Airbus A319-132,BIKF,1,DUS,2021-08-29 22:11:12,0,0,0
2021-08-28,A21N,Airbus A321-251N,BIKF,1,CPH,2021-08-29 22:37:16,0,0,0
2021-08-28,A321,Airbus A321-231,BIKF,1,WAW,2021-08-29 23:10:56,0,0,0
2021-08-28,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-29 23:34:24,0,0,0
2021-08-28,B752,Boeing 757-208,BIKF,1,AMS,2021-08-29 23:19:28,0,0,0
2021-08-28,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-29 23:32:16,0,0,0
