today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-18,B744,Boeing 747-47U(F),PGUA,1,ANC,2021-08-18 13:44:00,0,0,0
2021-08-18,B744,,PGUA,0,0,0,1,ICN,2021-08-18 16:22:00
2021-08-18,B752,Boeing 757-256,BIKF,1,CPH,2021-08-18 23:50:00,0,0,0
2021-08-18,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-18 23:30:00,0,0,0
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-08-18 23:30:00,0,0,0
2021-08-18,A320,Airbus A320-232,BIKF,1,WAW,2021-08-18 23:25:00,0,0,0
2021-08-18,B738,Boeing 737-86N,BIKF,1,TFS,2021-08-18 20:30:00,0,0,0
2021-08-18,B753,Boeing 757-3E7,BIKF,1,TFS,2021-08-18 20:30:00,0,0,0
2021-08-18,B752,Boeing 757-208(PCF),BIKF,1,BOS,2021-08-18 19:54:30,0,0,0
2021-08-18,A321,Airbus A321-231,BIKF,1,KTW,2021-08-18 19:45:00,0,0,0
2021-08-18,B738,Boeing 737-8K2,BIKF,1,AMS,2021-08-18 19:00:00,0,0,0
2021-08-18,A21N,Airbus A321-271NX,BIKF,1,FCO,2021-08-18 18:40:00,0,0,0
2021-08-18,A400,Airbus A400M-180,BIKF,1,ADW,2021-08-18 18:29:00,0,0,0
2021-08-18,GLF4,Gulfstream IV,BIKF,1,ADB,2021-08-18 17:45:00,0,0,0
2021-08-18,A320,Airbus A320-214,BIKF,1,BCN,2021-08-18 16:25:00,0,0,0
2021-08-18,B752,Boeing 757-256,BIKF,1,MUC,2021-08-18 16:00:00,0,0,0
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-08-18 15:55:00,0,0,0
2021-08-18,B752,Boeing 757-256,BIKF,1,BER,2021-08-18 15:50:00,0,0,0
2021-08-18,B753,Boeing 757-308,BIKF,1,CDG,2021-08-18 15:40:00,0,0,0
2021-08-18,B752,Boeing 757-256,BIKF,1,CDG,2021-08-18 15:40:00,0,0,0
2021-08-18,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-18 15:40:00,0,0,0
2021-08-18,B39M,Boeing 737 MAX 9,BIKF,1,CPH,2021-08-18 15:40:00,0,0,0
2021-08-18,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-08-18 15:25:00,0,0,0
2021-08-18,B752,Boeing 757-208,BIKF,1,CPH,2021-08-18 15:25:00,0,0,0
2021-08-18,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-18 15:20:00,0,0,0
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,1,BRU,2021-08-18 15:15:00,0,0,0
2021-08-18,B752,Boeing 757-256,BIKF,1,ARN,2021-08-18 15:10:00,0,0,0
2021-08-18,A320,Airbus A320-214,BIKF,1,ZRH,2021-08-18 15:05:00,0,0,0
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,1,OSL,2021-08-18 14:45:00,0,0,0
2021-08-18,B788,Boeing 787-8 Dreamliner,BIKF,1,TLV,2021-08-18 14:05:00,0,0,0
2021-08-18,A20N,Airbus A320-251N,BIKF,1,CPH,2021-08-18 09:45:00,0,0,0
2021-08-18,A319,Airbus A319-132,BIKF,1,DUS,2021-08-19 22:21:52,0,0,0
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,1,MAD,2021-08-19 22:53:52,0,0,0
2021-08-18,A20N,Airbus A320-271N,BIKF,1,WAW,2021-08-19 23:10:56,0,0,0
2021-08-18,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-19 23:40:48,0,0,0
2021-08-18,A20N,Airbus A320-271N,BIKF,1,MUC,2021-08-19 23:49:20,0,0,0
2021-08-18,A321,Airbus A321-231,BIKF,0,0,0,1,GDN,2021-08-19 20:25:00
2021-08-18,A21N,Airbus A321-251N,BIKF,0,0,0,1,BER,2021-08-19 15:09:00
2021-08-18,32Q,,BIKF,0,0,0,1,CPH,2021-08-19 06:39:00
2021-08-18,32Q,,BIKF,0,0,0,1,STN,2021-08-19 06:30:00
2021-08-18,32Q,,BIKF,0,0,0,1,CDG,2021-08-19 05:58:00
2021-08-18,GLF4,Gulfstream IV,BIKF,0,0,0,1,BGR,2021-08-18 23:00:00
2021-08-18,A321,Airbus A321-231,BIKF,0,0,0,1,KTW,2021-08-18 20:30:00
2021-08-18,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-08-18 19:50:00
2021-08-18,A21N,Airbus A321-271NX,BIKF,0,0,0,1,FCO,2021-08-18 19:20:00
2021-08-18,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-08-18 17:15:00
2021-08-18,A320,Airbus A320-214,BIKF,0,0,0,1,BCN,2021-08-18 17:10:00
2021-08-18,B752,Boeing 757-208,BIKF,0,0,0,1,SEA,2021-08-18 17:05:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,YYZ,2021-08-18 17:05:00
2021-08-18,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-08-18 17:00:00
2021-08-18,B39M,Boeing 737 MAX 9,BIKF,0,0,0,1,EWR,2021-08-18 17:00:00
2021-08-18,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-08-18 16:55:00
2021-08-18,B753,Boeing 757-308,BIKF,0,0,0,1,IAD,2021-08-18 16:50:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,ORD,2021-08-18 16:45:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-08-18 16:45:00
2021-08-18,B788,Boeing 787-8 Dreamliner,BIKF,0,0,0,1,TLV,2021-08-18 16:41:00
2021-08-18,B734,Boeing 737-4B3(SF),BIKF,0,0,0,1,DUB,2021-08-18 16:30:00
2021-08-18,B752,Boeing 757-256,BIKF,0,0,0,1,CPH,2021-08-18 16:10:00
2021-08-18,A320,Airbus A320-214,BIKF,0,0,0,1,ZRH,2021-08-18 15:50:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MXP,2021-08-18 14:00:00
2021-08-18,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-08-18 11:20:00
2021-08-18,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-08-18 11:15:00
2021-08-18,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-08-18 10:30:00
2021-08-18,A20N,Airbus A320-251N,BIKF,0,0,0,1,CPH,2021-08-18 10:30:00
2021-08-18,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-08-18 10:05:00
2021-08-18,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-08-18 09:30:00
2021-08-18,B753,Boeing 757-3E7,BIKF,0,0,0,1,TFS,2021-08-18 08:40:00
2021-08-18,A319,Airbus A319-132,BIKF,0,0,0,1,DUS,2021-08-20 00:30:00
2021-08-18,320,,BIKF,0,0,0,1,LTN,2021-08-20 09:15:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,BOS,2021-08-20 09:30:00
2021-08-18,B752,Boeing 757-26D,BIKF,0,0,0,1,MSP,2021-08-20 09:40:00
2021-08-18,B752,Boeing 757-26D,BIKF,0,0,0,1,BOS,2021-08-20 10:15:00
2021-08-18,B752,Boeing 757-224,BIKF,0,0,0,1,ORD,2021-08-20 10:49:00
2021-08-18,B763,Boeing 767-332(ER),BIKF,0,0,0,1,JFK,2021-08-20 11:25:00
2021-08-18,B752,Boeing 757-224,BIKF,0,0,0,1,EWR,2021-08-20 11:39:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-08-20 16:55:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,ORD,2021-08-20 16:55:00
2021-08-18,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-08-20 17:00:00
2021-08-18,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-08-20 17:05:00
2021-08-18,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-08-20 17:10:00
2021-08-18,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-08-20 17:10:00
2021-08-18,B752,Boeing 757-208,BIKF,0,0,0,1,SEA,2021-08-20 17:15:00
2021-08-18,B752,Boeing 757-256,BIKF,0,0,0,1,MCO,2021-08-20 17:25:00
2021-08-18,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-08-20 17:25:00
2021-08-18,B738,Boeing 737-8HX,KUV,0,0,0,1,CJU,2021-08-18 09:00:00
2021-08-18,738,,KUV,0,0,0,1,CJU,2021-08-20 01:10:00
2021-08-18,737,,KUV,0,0,0,1,CJU,2021-08-20 02:10:00
2021-08-18,738,,KUV,0,0,0,1,CJU,2021-08-20 08:00:00
2021-08-18,A332,Airbus A330-243F,FRU,1,CAN,2021-08-19 17:09:42,0,0,0
2021-08-18,737,,FRU,1,LED,2021-08-18 23:50:00,0,0,0
2021-08-18,B738,Boeing 737-82R,FRU,1,PEE,2021-08-18 23:35:00,0,0,0
2021-08-18,A21N,Airbus A321-271NX,FRU,1,IST,2021-08-18 23:25:00,0,0,0
2021-08-18,B738,Boeing 737-8KN,FRU,1,DXB,2021-08-18 22:40:00,0,0,0
2021-08-18,73F,,FRU,1,URC,2021-08-18 22:30:00,0,0,0
2021-08-18,737,,FRU,1,DME,2021-08-18 21:30:00,0,0,0
2021-08-18,73F,,FRU,1,SJW,2021-08-18 21:25:00,0,0,0
2021-08-18,A333,Airbus A330-343,FRU,1,SVO,2021-08-18 21:20:00,0,0,0
2021-08-18,A21N,Airbus A321-271NX,FRU,1,IST,2021-08-18 21:05:00,0,0,0
2021-08-18,A20N,Airbus A320-251N,FRU,1,AYT,2021-08-18 21:00:00,0,0,0
2021-08-18,B733,Boeing 737-33A,FRU,1,OSS,2021-08-18 13:00:00,0,0,0
2021-08-18,A20N,Airbus A320-271N,FRU,1,ALA,2021-08-18 12:35:00,0,0,0
2021-08-18,32S,,FRU,1,SVX,2021-08-18 12:25:00,0,0,0
2021-08-18,MD83,McDonnell Douglas MD-83,FRU,1,OSS,2021-08-18 12:05:00,0,0,0
2021-08-18,A320,Airbus A320-231,FRU,1,DME,2021-08-18 11:55:00,0,0,0
2021-08-18,737,,FRU,1,GRV,2021-08-18 11:00:00,0,0,0
2021-08-18,A320,Airbus A320-214,FRU,1,SHJ,2021-08-18 10:25:00,0,0,0
2021-08-18,33X,,FRU,1,ISL,2021-08-18 10:05:00,0,0,0
2021-08-18,737,,FRU,1,OVB,2021-08-18 09:40:00,0,0,0
2021-08-18,RJ85,Avro RJ85,FRU,1,OSS,2021-08-18 09:25:20,0,0,0
2021-08-18,B77W,Boeing 777-3M0(ER),FRU,1,SVO,2021-08-18 09:15:00,0,0,0
2021-08-18,31Y,,FRU,1,IST,2021-08-18 08:55:00,0,0,0
2021-08-18,73F,,FRU,1,SJW,2021-08-18 08:55:00,0,0,0
2021-08-18,31Y,,FRU,1,IST,2021-08-18 08:55:00,0,0,0
2021-08-18,A319,Airbus A319-112,FRU,1,SVX,2021-08-19 21:45:36,0,0,0
2021-08-18,B738,Boeing 737-82R,FRU,1,SAW,2021-08-19 22:06:56,0,0,0
2021-08-18,B77W,Boeing 777-3M0(ER),FRU,1,SVO,2021-08-19 22:09:04,0,0,0
2021-08-18,B738,Boeing 737-8KN,FRU,1,DXB,2021-08-19 22:28:16,0,0,0
2021-08-18,A21N,Airbus A321-271NX,FRU,1,IST,2021-08-19 23:19:28,0,0,0
2021-08-18,B738,Boeing 737-8KN,FRU,0,0,0,1,DXB,2021-08-18 23:50:00
2021-08-18,A333,Airbus A330-343,FRU,0,0,0,1,SVO,2021-08-18 22:50:00
2021-08-18,73F,,FRU,0,0,0,1,URC,2021-08-18 22:30:00
2021-08-18,A20N,Airbus A320-251N,FRU,0,0,0,1,AYT,2021-08-18 22:20:00
2021-08-18,321,,FRU,0,0,0,1,ZIA,2021-08-18 22:15:00
2021-08-18,A21N,Airbus A321-271NX,FRU,0,0,0,1,IST,2021-08-18 22:10:00
2021-08-18,32S,,FRU,0,0,0,1,SVX,2021-08-18 19:55:00
2021-08-18,A20N,Airbus A320-271N,FRU,0,0,0,1,ALA,2021-08-18 13:35:00
2021-08-18,737,,FRU,0,0,0,1,LED,2021-08-18 12:20:00
2021-08-18,A332,Airbus A330-243F,FRU,0,0,0,1,CAN,2021-08-18 11:45:00
2021-08-18,737,,FRU,0,0,0,1,DME,2021-08-18 11:40:00
2021-08-18,A320,Airbus A320-214,FRU,0,0,0,1,SHJ,2021-08-18 11:25:00
2021-08-18,B77W,Boeing 777-3M0(ER),FRU,0,0,0,1,SVO,2021-08-18 11:00:00
2021-08-18,31Y,,FRU,0,0,0,1,CAN,2021-08-18 10:40:00
2021-08-18,B733,Boeing 737-33A,FRU,0,0,0,1,OSS,2021-08-18 10:20:00
2021-08-18,MD83,McDonnell Douglas MD-83,FRU,0,0,0,1,OSS,2021-08-18 09:50:00
2021-08-18,320,,FRU,0,0,0,1,ISB,2021-08-18 09:15:00
2021-08-18,32S,,FRU,0,0,0,1,KUF,2021-08-19 21:40:00
2021-08-18,319,,FRU,0,0,0,1,SVX,2021-08-19 22:40:00
2021-08-18,773,,FRU,0,0,0,1,SVO,2021-08-20 00:10:00
2021-08-18,PC12,Pilatus PC-12/45,KROW,1,APA,2021-08-18 23:39:44,0,0,0
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,1,DFW,2021-08-18 22:23:00,0,0,0
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,1,MGM,2021-08-18 20:20:00,0,0,0
2021-08-18,SR22,Cirrus SR22,KROW,1,HYI,2021-08-18 17:22:23,0,0,0
2021-08-18,C172,Cessna 172P Skyhawk,KROW,1,ROW,2021-08-18 16:42:48,0,0,0
2021-08-18,C182,Cessna 182T Skylane,KROW,1,DFW,2021-08-18 16:00:00,0,0,0
2021-08-18,C208,Cessna 208B Super Cargomaster,KROW,1,LBB,2021-08-18 15:35:52,0,0,0
2021-08-18,C208,Cessna 208B Super Cargomaster,KROW,1,LBB,2021-08-18 15:35:17,0,0,0
2021-08-18,C208,Cessna 208B Grand Caravan,KROW,1,ROW,2021-08-18 14:44:29,0,0,0
2021-08-18,C208,,KROW,1,LBB,2021-08-18 12:37:00,0,0,0
2021-08-18,C208,Cessna 208B Super Cargomaster,KROW,1,LBB,2021-08-18 12:21:00,0,0,0
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-18 22:54:00
2021-08-18,None,None,KROW,0,0,0,1,LBB,2021-08-18 22:30:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-18 16:53:00
2021-08-18,PC12,Pilatus PC-12/45,KROW,0,0,0,1,CNM,2021-08-18 15:45:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,PHX,2021-08-18 15:35:00
2021-08-18,C172,Cessna 172P Skyhawk,KROW,0,0,0,1,ROW,2021-08-18 15:15:00
2021-08-18,C208,Cessna 208B Grand Caravan,KROW,0,0,0,1,ROW,2021-08-18 14:00:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-18 12:35:00
2021-08-18,C525,Cessna 525 CitationJet CJ1+,KROW,0,0,0,1,AZA,2021-08-19 20:55:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-19 23:10:00
2021-08-18,C208,,KROW,0,0,0,1,LBB,2021-08-20 00:45:00
2021-08-18,C208,,KROW,0,0,0,1,LBB,2021-08-20 01:00:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-20 12:47:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,PHX,2021-08-20 15:50:00
2021-08-18,CRJ7,Mitsubishi CRJ-701ER,KROW,0,0,0,1,DFW,2021-08-20 16:55:00
2021-08-18,CR7,,KROW,0,0,0,1,DFW,2021-08-20 22:54:00
2021-08-18,DH8B,De Havilland Canada Dash 8-200,BGTL,1,SFJ,2021-08-19 16:36:59,0,0,0
2021-08-18,BH2,,BGTL,1,NAQ,2021-08-18 16:15:00,0,0,0
2021-08-18,BH2,,BGTL,1,SVR,2021-08-18 12:40:00,0,0,0
2021-08-18,BH2,,BGTL,0,0,0,1,NAQ,2021-08-18 12:50:00
2021-08-18,BH2,,BGTL,0,0,0,1,SVR,2021-08-18 11:00:00
2021-08-18,B762,,EDW,0,0,0,1,BFI,2021-08-20 02:10:00
2021-08-18,DC6,Douglas DC-6A Liftmaster,PAED,1,ANC,2021-08-18 15:23:00,0,0,0
2021-08-18,B744,Boeing 747-45E(BDSF),PAED,1,SUU,2021-08-18 13:14:00,0,0,0
2021-08-18,DC6,Douglas DC-6A Liftmaster,PAED,1,UTO,2021-08-19 21:11:28,0,0,0
2021-08-18,DC6,Douglas DC-6A Liftmaster,PAED,0,0,0,1,CZF,2021-08-18 16:10:00
2021-08-18,B744,Boeing 747-45E(BDSF),PAED,0,0,0,1,OSN,2021-08-18 15:35:00
2021-08-18,DC6,,PAED,0,0,0,1,ANC,2021-08-20 00:02:00
2021-08-18,GLF4,,PAED,0,0,0,1,ANC,2021-08-20 02:15:00
2021-08-18,A400,Airbus A400M-180,KADW,0,0,0,1,KEF,2021-08-18 11:00:00
