today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-12,B744,Boeing 747-446(BCF),PGUA,1,HNL,2021-08-12 13:24:00,0,0,0
2021-08-12,B763,Boeing 767-375(ER),PGUA,1,HNL,2021-08-12 11:44:00,0,0,0
2021-08-12,B744,Boeing 747-446(BCF),PGUA,0,0,0,1,OKO,2021-08-12 17:00:00
2021-08-12,None,None,KDMA,1,RIV,2021-08-12 16:05:57,0,0,0
2021-08-12,B744,Boeing 747-45E(BDSF),DNA,1,EDF,2021-08-14 00:49:04,0,0,0
2021-08-12,A20N,Airbus A320-271N,BIKF,1,FCO,2021-08-13 20:38:09,0,0,0
2021-08-12,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-12 23:55:00,0,0,0
2021-08-12,B752,Boeing 757-23N,BIKF,1,CPH,2021-08-12 23:50:00,0,0,0
2021-08-12,B752,Boeing 757-256,BIKF,1,LHR,2021-08-12 23:40:00,0,0,0
2021-08-12,32Q,,BIKF,1,WAW,2021-08-12 23:20:00,0,0,0
2021-08-12,A319,Airbus A319-132,BIKF,1,DUS,2021-08-12 22:50:00,0,0,0
2021-08-12,321,,BIKF,1,LTN,2021-08-12 21:10:00,0,0,0
2021-08-12,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-08-12 20:50:00,0,0,0
2021-08-12,A321,Airbus A321-231,BIKF,1,GDN,2021-08-12 19:20:00,0,0,0
2021-08-12,B738,Boeing 737-86N,BIKF,1,ALC,2021-08-12 18:40:00,0,0,0
2021-08-12,A21N,Airbus A321-271NX,BIKF,1,MXP,2021-08-12 18:35:00,0,0,0
2021-08-12,B738,Boeing 737-8JP,BIKF,1,OSL,2021-08-12 18:20:00,0,0,0
2021-08-12,A320,Airbus A320-232,BIKF,1,RIX,2021-08-12 18:10:00,0,0,0
2021-08-12,B752,Boeing 757-256,BIKF,1,CPH,2021-08-12 16:25:00,0,0,0
2021-08-12,A320,Airbus A320-214,BIKF,1,BCN,2021-08-12 16:25:00,0,0,0
2021-08-12,B752,Boeing 757-256,BIKF,1,MUC,2021-08-12 16:00:00,0,0,0
2021-08-12,B752,Boeing 757-208,BIKF,1,ZRH,2021-08-12 15:55:00,0,0,0
2021-08-12,B753,Boeing 757-308,BIKF,1,BER,2021-08-12 15:50:00,0,0,0
2021-08-12,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-08-12 15:45:00,0,0,0
2021-08-12,B39M,Boeing 737 MAX 9,BIKF,1,CDG,2021-08-12 15:40:00,0,0,0
2021-08-12,B752,Boeing 757-208,BIKF,1,CDG,2021-08-12 15:40:00,0,0,0
2021-08-12,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-12 15:40:00,0,0,0
2021-08-12,B763,Boeing 767-319(ER),BIKF,1,CPH,2021-08-12 15:40:00,0,0,0
2021-08-12,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-08-12 15:30:00,0,0,0
2021-08-12,B752,Boeing 757-256,BIKF,1,AMS,2021-08-12 15:25:00,0,0,0
2021-08-12,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-12 15:25:00,0,0,0
2021-08-12,B753,Boeing 757-3E7,BIKF,1,LHR,2021-08-12 15:20:00,0,0,0
2021-08-12,B38M,Boeing 737 MAX 8,BIKF,1,BRU,2021-08-12 15:15:00,0,0,0
2021-08-12,B752,Boeing 757-23N,BIKF,1,ARN,2021-08-12 15:10:00,0,0,0
2021-08-12,B752,Boeing 757-256,BIKF,1,OSL,2021-08-12 14:45:00,0,0,0
2021-08-12,A20N,Airbus A320-251N,BIKF,1,EDI,2021-08-12 14:25:00,0,0,0
2021-08-12,32Q,,BIKF,1,CPH,2021-08-12 14:10:00,0,0,0
