today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-08-20,B744,,PGUA,0,0,0,1,ICN,2021-08-21 20:39:00
2021-08-20,74Y,,OAIX,1,DWC,2021-08-20 22:00:00,0,0,0
2021-08-20,74Y,,OAIX,0,0,0,1,GYD,2021-08-20 23:59:00
2021-08-20,A332,Airbus A330-243,DNA,1,GUM,2021-08-20 08:41:00,0,0,0
2021-08-20,B752,Boeing 757-208,BIKF,1,CDG,2021-08-20 23:55:00,0,0,0
2021-08-20,B39M,Boeing 737 MAX 9,BIKF,1,CPH,2021-08-20 23:50:00,0,0,0
2021-08-20,A20N,Airbus A320-271N,BIKF,1,FRA,2021-08-20 23:35:00,0,0,0
2021-08-20,B752,Boeing 757-256,BIKF,1,MXP,2021-08-20 23:30:00,0,0,0
2021-08-20,B753,Boeing 757-3E7,BIKF,1,BLL,2021-08-20 23:30:00,0,0,0
2021-08-20,A21N,Airbus A321-251N,BIKF,1,CPH,2021-08-20 22:55:00,0,0,0
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-08-20 20:50:00,0,0,0
2021-08-20,A321,Airbus A321-231,BIKF,1,KTW,2021-08-20 20:05:00,0,0,0
2021-08-20,A20N,Airbus A320-271N,BIKF,1,FCO,2021-08-20 19:35:00,0,0,0
2021-08-20,B738,Boeing 737-8K2,BIKF,1,AMS,2021-08-20 18:00:00,0,0,0
2021-08-20,B753,Boeing 757-308,BIKF,1,MUC,2021-08-20 16:00:00,0,0,0
2021-08-20,B753,Boeing 757-3E7,BIKF,1,ZRH,2021-08-20 15:55:00,0,0,0
2021-08-20,B752,Boeing 757-208,BIKF,1,BER,2021-08-20 15:50:00,0,0,0
2021-08-20,GLEX,Bombardier Global 6000,BIKF,1,IAD,2021-08-20 15:45:00,0,0,0
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,1,HEL,2021-08-20 15:45:00,0,0,0
2021-08-20,B752,Boeing 757-23N,BIKF,1,CDG,2021-08-20 15:40:00,0,0,0
2021-08-20,B763,Boeing 767-319(ER),BIKF,1,FRA,2021-08-20 15:40:00,0,0,0
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,1,CPH,2021-08-20 15:40:00,0,0,0
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,1,AMS,2021-08-20 15:30:00,0,0,0
2021-08-20,B763,Boeing 767-319(ER),BIKF,1,AMS,2021-08-20 15:25:00,0,0,0
2021-08-20,B752,Boeing 757-256,BIKF,1,CPH,2021-08-20 15:25:00,0,0,0
2021-08-20,B763,Boeing 767-319(ER),BIKF,1,LHR,2021-08-20 15:20:00,0,0,0
2021-08-20,B752,Boeing 757-208,BIKF,1,ARN,2021-08-20 15:10:00,0,0,0
2021-08-20,B39M,Boeing 737 MAX 9,BIKF,1,MAN,2021-08-20 14:50:00,0,0,0
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,1,OSL,2021-08-20 14:45:00,0,0,0
2021-08-20,GALX,Gulfstream G200,BIKF,1,WIC,2021-08-20 14:43:00,0,0,0
2021-08-20,BCS3,Airbus A220-300,BIKF,1,RIX,2021-08-20 14:25:00,0,0,0
2021-08-20,A21N,Airbus A321-251N,BIKF,1,BER,2021-08-20 14:15:00,0,0,0
2021-08-20,A21N,Airbus A321-251N,BIKF,1,CDG,2021-08-20 14:05:00,0,0,0
2021-08-20,A21N,Airbus A321-251N,BIKF,1,STN,2021-08-20 13:50:00,0,0,0
2021-08-20,A20N,Airbus A320-251N,BIKF,1,FAE,2021-08-20 11:15:00,0,0,0
2021-08-20,32N,,BIKF,1,OSL,2021-08-20 10:50:00,0,0,0
2021-08-20,A20N,Airbus A320-251N,BIKF,1,CPH,2021-08-20 09:45:00,0,0,0
2021-08-20,A320,Airbus A320-214,BIKF,1,LTN,2021-08-20 08:35:00,0,0,0
2021-08-20,A21N,Airbus A321-251N,BIKF,1,TFS,2021-08-21 21:08:21,0,0,0
2021-08-20,A20N,Airbus A320-271N,BIKF,1,WAW,2021-08-21 23:06:40,0,0,0
2021-08-20,A20N,Airbus A320-271N,BIKF,1,MUC,2021-08-21 23:55:44,0,0,0
2021-08-20,32Q,,BIKF,0,0,0,1,ALC,2021-08-21 15:04:00
2021-08-20,32Q,,BIKF,0,0,0,1,TFS,2021-08-21 10:08:00
2021-08-20,A321,Airbus A321-231,BIKF,0,0,0,1,KTW,2021-08-20 20:45:00
2021-08-20,A20N,Airbus A320-271N,BIKF,0,0,0,1,FCO,2021-08-20 20:15:00
2021-08-20,B738,Boeing 737-8K2,BIKF,0,0,0,1,AMS,2021-08-20 18:50:00
2021-08-20,B763,Boeing 767-319(ER),BIKF,0,0,0,1,BOS,2021-08-20 17:15:00
2021-08-20,B752,Boeing 757-23N,BIKF,0,0,0,1,MCO,2021-08-20 17:15:00
2021-08-20,B752,Boeing 757-208,BIKF,0,0,0,1,SEA,2021-08-20 17:05:00
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,EWR,2021-08-20 17:00:00
2021-08-20,B763,Boeing 767-319(ER),BIKF,0,0,0,1,JFK,2021-08-20 17:00:00
2021-08-20,B752,Boeing 757-256,BIKF,0,0,0,1,DEN,2021-08-20 16:55:00
2021-08-20,B763,Boeing 767-319(ER),BIKF,0,0,0,1,IAD,2021-08-20 16:50:00
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,ORD,2021-08-20 16:45:00
2021-08-20,B38M,Boeing 737 MAX 8,BIKF,0,0,0,1,MSP,2021-08-20 16:45:00
2021-08-20,B753,Boeing 757-3E7,BIKF,0,0,0,1,BLL,2021-08-20 16:40:00
2021-08-20,B734,Boeing 737-4B3(SF),BIKF,0,0,0,1,DUB,2021-08-20 16:30:00
