today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time
2021-07-26,B744,,PGUA,0,0,0,1,DNA,2021-07-27 20:10:00
2021-07-26,B738,Boeing 737-824,DNA,0,0,0,1,GUM,2021-07-29 07:25:00
2021-07-26,A321,Airbus A321-231,BIKF,1,GDN,2021-07-27 21:00:48,0,0,0
2021-07-26,A21N,Airbus A321-251N,BIKF,1,BER,2021-07-26 23:55:00,0,0,0
2021-07-26,B752,Boeing 757-256,BIKF,1,CDG,2021-07-26 23:55:00,0,0,0
2021-07-26,B39M,Boeing 737 MAX 9,BIKF,1,CPH,2021-07-26 23:50:00,0,0,0
2021-07-26,B752,Boeing 757-208,BIKF,1,LHR,2021-07-26 23:40:00,0,0,0
2021-07-26,A21N,Airbus A321-271NX,BIKF,1,FRA,2021-07-26 23:30:00,0,0,0
2021-07-26,B38M,Boeing 737 MAX 8,BIKF,1,MXP,2021-07-26 23:30:00,0,0,0
2021-07-26,B752,Boeing 757-23N,BIKF,1,BLL,2021-07-26 23:30:00,0,0,0
2021-07-26,B38M,Boeing 737 MAX 8,BIKF,1,BOS,2021-07-26 20:50:00,0,0,0
2021-07-26,A321,Airbus A321-231,BIKF,1,KTW,2021-07-26 19:20:00,0,0,0
2021-07-26,32Q,,BIKF,1,FCO,2021-07-26 18:40:00,0,0,0
2021-07-26,B738,Boeing 737-86N,BIKF,1,VRN,2021-07-26 18:40:00,0,0,0
2021-07-26,BE4W,Nextant 400XT,BIKF,1,YYR,2021-07-26 18:13:47,0,0,0
2021-07-26,320,,BIKF,1,WRO,2021-07-26 18:05:00,0,0,0
2021-07-26,GLF4,,BIKF,1,BRI,2021-07-26 17:31:00,0,0,0
2021-07-26,A320,Airbus A320-214,BIKF,1,BCN,2021-07-26 16:25:00,0,0,0
2021-07-26,B752,Boeing 757-256,BIKF,1,MUC,2021-07-26 16:00:00,0,0,0
2021-07-26,B38M,Boeing 737 MAX 8,BIKF,1,ZRH,2021-07-26 15:55:00,0,0,0
2021-07-26,B38M,Boeing 737 MAX 8,BIKF,1,GVA,2021-07-26 15:55:00,0,0,0
2021-07-26,B752,Boeing 757-208,BIKF,1,BER,2021-07-26 15:50:00,0,0,0
2021-07-26,B752,Boeing 757-23N,BIKF,1,CDG,2021-07-26 15:40:00,0,0,0
2021-07-26,B753,Boeing 757-308,BIKF,1,FRA,2021-07-26 15:40:00,0,0,0
2021-07-26,B752,Boeing 757-256,BIKF,1,CPH,2021-07-26 15:40:00,0,0,0
